priority,NCommentT,NActor,meanCommentSize,ticketCleanedBodyLen,nticketsByCreatorOpen,nClosedticketsByCreatorOpen,nCommentsByCreator,NCommentByActorsT,NticketsCreatedInProject,NticketsCreatedInProjectT,NticketsCreatedInProjectClosed,NticketsCreatedInProjectClosedT,NActivityInProject,NActivityInProjectT,chainLength,longTimeHold,lateTriageDays,InitialActivityCount,InitialActionCount,recentActionCount,recentActivityCount,activitysequence,projectCoverage
1,0,2,0.000000,54,0,0,0,0,3,0,3,0,148,0,0,0,0,0.200000,0.133333,0.000000,0.066667,0.369167,0.360528
1,6,6,49.666667,60,7,7,77,286,5,1,5,1,153,11,1,1,0,0.933333,0.400000,0.200000,1.000000,0.271452,0.005031
1,3,11,59.666667,186,10,10,0,0,49,1,49,1,1815,47,2,1,2,1.200000,0.066667,0.000000,0.400000,0.097506,0.432954
2,3,3,45.666667,135,157,151,511,114,16,3,16,3,403,85,0,0,11,0.363636,0.000000,0.045455,0.454545,0.056939,0.097292
0,3,4,19.333333,40,48,46,89,66,87,27,87,27,2561,768,0,0,0,2.000000,0.800000,0.200000,1.600000,0.275557,0.036582
1,0,3,0.000000,1134,1,1,18,11,24,5,24,5,590,110,0,0,0,0.066667,0.000000,0.066667,0.466667,0.858400,0.004985
1,8,3,14.125000,39,0,0,0,0,6,1,6,1,277,32,0,0,0,1.533333,0.066667,0.066667,0.666667,0.050721,0.004149
0,3,4,20.666667,66,0,0,0,7,105,40,105,40,2474,977,0,0,0,2.000000,0.200000,0.400000,1.600000,0.112872,0.235612
1,4,8,25.000000,38,0,0,0,28,6,1,6,1,139,25,2,1,0,1.733333,0.266667,0.266667,1.200000,0.034552,0.051055
1,0,1,0.000000,294,0,0,0,1,5,1,5,1,190,33,0,0,0,0.066667,0.000000,0.000000,0.000000,0.947678,0.217938
1,3,6,20.333333,240,1,1,1,93,5,4,5,4,136,96,1,0,0,0.733333,0.066667,0.133333,0.466667,0.592679,0.430447
1,1,5,9.000000,280,0,0,0,68,0,0,0,0,0,0,1,0,18,0.533333,0.066667,0.000000,0.133333,0.674277,0.970617
2,3,6,44.333333,29,0,0,0,0,6,0,6,0,159,0,0,0,10,0.636364,0.136364,0.000000,0.136364,0.253165,0.327198
1,2,6,68.500000,54,21,21,197,94,28,5,28,5,1005,180,2,0,8,1.600000,0.000000,0.000000,0.333333,0.528352,0.490073
0,1,4,3.000000,39,1,1,9,19,7,3,7,3,197,98,0,0,0,0.800000,0.000000,0.200000,1.800000,0.848047,0.357959
1,2,4,17.500000,39,0,0,0,0,9,1,9,1,415,58,3,1,0,1.400000,0.066667,0.000000,0.266667,0.280249,0.970673
0,4,7,8.000000,171,1,1,47,14,11,3,10,2,433,160,0,0,0,4.000000,0.600000,0.000000,0.800000,0.093329,0.231633
2,2,3,22.000000,56,0,0,18,10,0,0,0,0,0,0,1,0,0,0.363636,0.000000,0.045455,0.500000,0.067652,0.004149
0,2,7,21.000000,252,0,0,0,0,0,0,0,0,0,0,1,1,5,1.200000,0.000000,0.200000,2.400000,0.179422,0.969561
1,5,5,29.400000,468,0,0,0,0,3,2,3,2,150,110,1,0,19,1.400000,0.000000,0.066667,0.933333,0.032522,0.004130
1,6,8,35.333333,64,2,2,21,17,33,6,33,6,1058,145,1,0,32,1.600000,0.333333,0.066667,1.400000,0.087886,0.259994
0,2,6,13.000000,109,9,9,25,18,24,4,24,4,675,123,0,0,13,1.600000,0.000000,0.000000,1.400000,0.110309,0.182769
2,13,7,23.846154,101,16,16,0,0,6,0,6,0,163,0,0,0,0,0.818182,0.090909,0.136364,1.000000,0.061038,0.436488
0,1,5,8.000000,94,1,1,0,0,9,0,9,0,172,0,0,0,5,0.600000,0.000000,0.000000,1.400000,0.235413,0.197846
0,0,6,0.000000,333,9,9,25,41,36,11,36,11,1180,339,0,0,0,1.400000,0.000000,0.000000,0.400000,0.150618,0.107085
1,4,4,13.750000,175,0,0,0,14,95,14,95,14,3188,463,0,0,0,1.466667,0.200000,0.066667,0.266667,0.312437,0.182769
1,9,11,142.444444,282,0,0,0,0,95,20,95,20,2819,672,2,0,0,3.000000,0.533333,0.200000,1.400000,0.429430,0.006398
1,0,4,0.000000,194,12,12,68,52,60,6,60,6,1901,204,0,0,0,0.933333,0.000000,0.000000,0.333333,0.036865,0.098393
2,0,4,0.000000,240,73,73,132,29,9,2,9,2,279,67,1,0,0,0.318182,0.000000,0.000000,0.045455,0.682089,0.005134
1,0,4,0.000000,123,0,0,16,147,24,5,24,5,936,148,0,0,0,0.466667,0.066667,0.000000,0.266667,0.078758,0.032966
1,1,4,3.000000,29,1,1,3,31,32,2,32,2,1012,58,0,0,0,1.066667,0.200000,0.066667,0.066667,0.710412,0.032966
1,4,4,110.750000,22,2,2,6,0,32,0,32,0,972,0,0,0,40,0.733333,0.133333,0.066667,1.133333,0.449681,0.032966
0,3,6,8.333333,43,88,85,328,12,47,5,47,5,1308,184,0,0,0,4.400000,0.400000,0.200000,1.800000,0.483366,0.206311
0,3,4,9.666667,72,0,0,0,2,5,2,3,0,98,50,0,0,0,1.200000,0.000000,0.200000,2.800000,0.130153,0.132874
1,2,5,13.000000,123,7,7,16,556,6,1,6,1,125,26,1,1,0,0.400000,0.000000,0.066667,1.066667,0.157778,0.004147
0,1,7,19.000000,578,9,9,25,18,15,2,15,2,497,64,0,0,0,2.200000,0.000000,0.000000,0.800000,0.633915,0.108369
2,0,4,0.000000,30,1,1,7,4,3,2,2,2,125,59,0,0,0,0.090909,0.000000,0.045455,0.318182,0.683849,0.169907
2,0,2,0.000000,109,0,0,0,0,3,1,3,1,74,38,0,0,0,0.090909,0.000000,0.000000,0.045455,0.854418,0.452352
1,0,4,0.000000,320,8,8,0,0,2,1,2,1,55,31,1,0,0,0.466667,0.000000,0.000000,0.000000,0.567614,0.196468
0,1,5,8.000000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2.800000,0.000000,0.200000,1.800000,0.614924,0.040164
1,1,4,5.000000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400000,0.000000,0.066667,0.600000,0.046671,0.108369
1,7,6,13.857143,75,0,0,0,0,11,1,11,1,447,68,0,0,0,1.800000,0.133333,0.000000,0.466667,0.033791,0.360528
1,4,2,26.250000,43,0,0,0,0,56,11,56,11,1685,345,0,0,0,0.800000,0.333333,0.000000,0.266667,0.464244,0.206311
2,24,7,161.875000,59,0,0,0,0,9,3,9,3,236,95,0,0,10,1.681818,0.090909,0.454545,1.272727,0.051472,0.104024
1,0,0,0.000000,95,1,1,0,0,15,4,15,4,448,156,0,0,0,0.000000,0.000000,0.000000,0.000000,0.974059,0.097292
1,7,6,39.428571,136,1,1,5,41,75,10,75,10,2170,342,0,0,0,1.000000,0.266667,0.133333,0.800000,0.042307,0.038925
0,1,2,83.000000,37,0,0,0,3,156,60,156,60,3813,1537,0,0,2,1.200000,0.400000,0.400000,1.000000,0.252320,0.235612
1,0,1,0.000000,151,13,13,36,200,81,13,81,13,2364,423,0,0,0,0.133333,0.000000,0.000000,0.000000,0.922395,0.357736
2,4,7,28.750000,151,68,68,0,0,4,0,4,0,99,0,4,1,0,0.681818,0.090909,0.090909,0.772727,0.307772,0.004128
2,4,5,18.500000,90,71,71,209,58,31,6,31,6,1067,249,0,0,0,0.409091,0.000000,0.045455,0.772727,0.063247,0.182769
1,8,6,35.500000,308,0,0,0,0,20,5,20,5,644,165,1,0,0,1.866667,0.133333,0.066667,0.933333,0.043033,0.005107
1,4,4,34.000000,106,9,6,0,0,97,18,95,16,3033,546,0,0,20,0.600000,0.000000,0.066667,0.866667,0.036204,0.182769
2,2,7,19.000000,177,116,116,0,0,0,0,0,0,0,0,1,0,0,0.681818,0.000000,0.000000,0.090909,0.667163,0.952736
1,3,5,14.666667,141,151,140,493,17,5,1,5,1,120,29,4,1,0,0.800000,0.000000,0.000000,0.200000,0.041534,0.004128
1,6,7,30.166667,116,7,7,22,96,20,0,20,0,478,0,4,0,8,1.866667,0.333333,0.000000,0.400000,0.494784,0.970445
0,2,3,13.500000,65,0,0,0,0,6,0,6,0,138,0,0,0,0,1.400000,0.000000,0.200000,1.800000,0.149360,0.004985
2,3,6,13.666667,85,99,95,383,117,9,1,9,1,438,55,1,0,0,0.454545,0.090909,0.045455,0.409091,0.056149,0.192828
1,0,2,0.000000,11,0,0,0,0,3,0,3,0,70,0,0,0,0,0.133333,0.000000,0.000000,0.000000,0.864690,0.004156
1,0,5,0.000000,214,8,8,0,0,2,1,2,1,114,11,1,0,0,0.400000,0.000000,0.000000,0.133333,0.821693,0.150753
2,2,5,29.500000,60,9,9,0,0,16,5,16,5,349,90,0,0,34,0.272727,0.000000,0.045455,0.363636,0.512068,0.097292
2,5,7,24.800000,31,91,90,282,60,4,0,4,0,194,0,2,0,4,0.863636,0.000000,0.045455,0.545455,0.052306,0.287903
0,0,3,0.000000,257,8,8,0,0,3,0,3,0,87,0,1,1,0,0.400000,0.000000,0.000000,0.800000,0.137627,0.013024
0,4,8,22.750000,181,0,0,22,17,0,0,0,0,0,0,2,1,0,1.200000,0.000000,0.600000,2.800000,0.222570,0.004128
0,0,1,0.000000,3114,0,0,0,10,7,2,7,2,226,76,0,0,0,0.200000,0.000000,0.000000,0.000000,0.909784,0.098064
1,32,6,44.468750,49,2,2,151,49,29,3,29,3,987,123,0,0,0,2.600000,0.000000,0.000000,2.200000,0.346341,0.243265
2,1,1,27.000000,86,80,80,224,88,21,4,21,4,570,117,0,0,0,0.363636,0.090909,0.000000,0.045455,0.132838,0.206311
1,0,2,0.000000,587,9,9,19,427,13,9,13,9,234,170,0,0,11,0.200000,0.000000,0.000000,0.000000,0.279709,0.156470
1,7,11,47.428571,90,0,0,0,0,55,20,55,20,1687,607,0,0,0,1.200000,0.000000,0.133333,1.266667,0.099148,0.098393
1,0,3,0.000000,553,0,0,0,68,0,0,0,0,0,0,1,0,0,0.400000,0.000000,0.000000,0.000000,0.881347,0.970617
0,9,5,18.111111,66,0,0,0,0,486,88,486,88,12685,2206,0,0,0,2.600000,0.000000,0.200000,2.600000,0.345072,0.235612
0,9,8,40.666667,198,1,1,5,72,1,1,1,1,28,28,1,1,0,5.600000,0.800000,0.200000,2.600000,0.129191,0.244387
2,2,4,26.500000,52,0,0,0,0,1,0,1,0,35,0,0,0,2,0.318182,0.000000,0.045455,0.409091,0.123946,0.032207
0,2,4,11.500000,50,3,3,27,14,29,6,29,6,879,200,0,0,7,1.600000,0.200000,0.000000,0.600000,0.760343,0.206311
1,1,5,10.000000,126,1,1,10,47,14,3,14,3,560,129,1,0,0,0.666667,0.066667,0.133333,0.600000,0.375026,0.116066
2,7,11,31.571429,174,1,1,3,3,34,2,34,2,1211,73,0,0,0,1.090909,0.318182,0.000000,0.318182,0.384559,0.182769
0,7,9,16.857143,74,1,1,2,163,398,58,398,58,10624,1740,0,0,0,3.400000,1.200000,0.600000,3.200000,0.152966,0.235612
2,4,7,17.500000,120,120,118,850,327,44,11,41,8,1234,264,3,0,0,1.000000,0.227273,0.045455,0.454545,0.449807,0.014017
1,3,5,47.000000,77,11,11,0,0,112,20,112,20,3449,573,2,0,5,1.066667,0.266667,0.066667,0.533333,0.723853,0.008078
1,6,3,19.166667,41,0,0,9,0,8,0,8,0,282,0,0,0,2,1.800000,0.266667,0.400000,1.066667,0.032842,0.032207
0,3,4,71.333333,73,0,0,0,0,10,2,10,2,233,45,0,0,0,0.800000,0.000000,0.200000,2.600000,0.657302,0.011222
0,4,7,56.750000,96,0,0,0,0,2,0,2,0,83,0,1,0,0,3.200000,0.000000,0.800000,1.600000,0.548683,0.004901
1,4,2,50.250000,70,0,0,0,10,24,1,24,1,513,21,0,0,4,0.400000,0.000000,0.000000,0.266667,0.948117,0.423190
0,1,4,147.000000,312,0,0,0,0,3,0,3,0,107,0,2,1,0,1.800000,0.000000,0.200000,0.600000,0.099664,0.491468
0,3,5,11.666667,344,0,0,0,2,13,3,13,3,296,86,1,1,7,0.800000,0.000000,0.200000,1.600000,0.439308,0.004133
1,7,9,37.142857,155,55,53,86,14,75,10,75,10,2313,338,3,0,0,1.400000,0.133333,0.066667,1.066667,0.435518,0.004936
1,0,4,0.000000,278,0,0,0,68,3,2,3,2,63,36,0,0,0,0.200000,0.066667,0.000000,0.066667,0.836228,0.130892
0,3,5,47.000000,168,4,4,0,0,13,2,13,2,379,56,1,0,0,3.200000,0.200000,0.200000,1.000000,0.523843,0.925781
0,1,4,12.000000,39,0,0,0,0,14,1,14,1,471,24,0,0,0,0.600000,0.000000,0.200000,1.200000,0.234982,0.104977
1,1,5,115.000000,80,0,0,0,8,21,10,21,10,935,394,1,0,5,1.466667,0.066667,0.000000,0.133333,0.557067,0.495007
1,0,3,0.000000,446,0,0,0,68,20,3,20,3,642,104,0,0,0,0.200000,0.000000,0.000000,0.000000,0.936306,0.182769
1,0,3,0.000000,214,0,0,0,68,0,0,0,0,0,0,1,0,0,0.400000,0.000000,0.000000,0.000000,0.117961,0.356674
0,6,5,9.666667,87,0,0,0,0,324,37,324,37,8145,897,0,0,0,2.000000,0.000000,0.400000,1.800000,0.898026,0.235612
1,4,5,17.750000,68,1,1,0,0,40,10,40,10,1140,293,0,0,0,0.600000,0.066667,0.066667,0.466667,0.056087,0.107085
0,8,7,61.250000,115,0,0,0,0,0,0,0,0,0,0,2,1,0,4.200000,0.400000,0.200000,2.600000,0.600763,0.967393
0,4,4,14.750000,51,1,1,67,77,3,0,3,0,56,0,2,1,0,2.000000,0.000000,0.400000,3.000000,0.150443,0.075633
2,3,3,14.333333,58,0,0,0,0,0,0,0,0,0,0,0,0,7,0.545455,0.045455,0.045455,0.545455,0.487000,0.207157
1,6,9,35.333333,188,0,0,6,0,15,1,13,1,490,18,0,0,13,0.600000,0.066667,0.133333,1.000000,0.033329,0.231633
2,0,4,0.000000,227,0,0,19,2,20,1,20,1,476,42,0,0,0,0.363636,0.000000,0.000000,0.181818,0.068763,0.004836
2,2,6,13.000000,42,0,0,1,0,2,1,2,1,51,19,0,0,2,0.272727,0.000000,0.136364,0.727273,0.277718,0.327198
0,0,4,0.000000,213,0,0,0,15,0,0,0,0,0,0,0,0,0,0.800000,0.000000,0.000000,0.200000,0.691588,0.416322
1,2,4,21.500000,183,0,0,0,68,0,0,0,0,0,0,0,0,0,0.333333,0.066667,0.000000,0.133333,0.912988,0.409630
2,4,7,15.000000,211,11,10,0,0,13,1,13,1,321,24,0,0,0,0.272727,0.000000,0.045455,0.954545,0.092729,0.357736
1,4,4,21.750000,273,14,14,0,0,2,0,2,0,49,0,0,0,0,1.000000,0.066667,0.000000,0.266667,0.107585,0.393599
0,2,6,53.000000,108,6,6,0,0,37,1,37,1,1089,16,0,0,13,0.800000,0.000000,0.000000,2.400000,0.817901,0.357736
0,0,1,0.000000,128,13,13,36,28,28,5,28,5,754,144,0,0,0,0.200000,0.000000,0.000000,0.000000,0.906974,0.357736
0,0,1,0.000000,122,0,0,0,0,76,20,76,20,1911,451,0,0,0,0.600000,0.000000,0.000000,0.000000,0.889543,0.098930
0,7,7,16.714286,171,0,0,2,0,15,1,15,1,529,13,0,0,0,2.000000,0.000000,0.600000,4.000000,0.112787,0.104977
1,2,5,13.500000,121,2,2,13,19,111,14,110,14,3535,368,2,0,0,1.066667,0.066667,0.066667,0.133333,0.040389,0.147113
1,0,0,0.000000,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.894396,0.007999
0,7,8,16.714286,137,0,0,0,0,75,4,75,4,2488,128,2,1,5,2.600000,0.000000,0.200000,1.600000,0.122799,0.180185
0,1,5,16.000000,127,0,0,0,0,27,0,27,0,747,0,1,0,13,1.400000,0.200000,0.000000,0.800000,0.310237,0.188164
1,1,4,182.000000,86,0,0,0,0,4,0,4,0,117,0,0,0,0,0.800000,0.000000,0.066667,0.933333,0.069096,0.113488
1,2,2,77.000000,212,0,0,55,101,12,2,12,2,320,56,0,0,0,0.266667,0.000000,0.000000,0.133333,0.072458,0.038976
0,2,5,17.500000,39,4,4,0,0,475,34,475,34,11499,1017,2,0,0,5.200000,0.800000,0.000000,0.600000,0.397618,0.205170
1,5,8,126.000000,98,14,14,0,0,57,6,57,6,2005,146,1,1,0,0.733333,0.000000,0.000000,0.533333,0.567426,0.198401
1,3,7,15.666667,1156,0,0,0,4,10,2,10,2,199,48,0,0,0,1.333333,0.066667,0.133333,0.800000,0.505250,0.448768
1,1,6,32.000000,35,0,0,1,6,7,1,7,1,211,32,1,0,0,1.266667,0.133333,0.000000,0.066667,0.291611,0.016472
1,6,6,61.500000,118,1,1,4,60,72,8,72,8,2298,269,3,0,10,1.333333,0.066667,0.000000,0.466667,0.500791,0.110566
1,22,4,55.045455,435,3,3,14,49,27,3,27,3,548,42,0,0,0,2.333333,0.533333,0.066667,1.666667,0.364575,0.036252
2,2,4,11.000000,57,40,39,0,0,0,0,0,0,0,0,1,0,0,0.500000,0.045455,0.000000,0.090909,0.847668,0.012185
0,12,4,51.666667,289,1,1,7,11,0,0,0,0,0,0,0,0,0,3.200000,0.800000,0.800000,3.600000,0.133302,0.004139
1,0,2,0.000000,207,2,2,3,15,27,2,27,2,726,59,0,0,0,0.533333,0.000000,0.000000,0.000000,0.583375,0.098064
0,16,8,66.687500,110,97,96,295,21,23,7,23,7,851,191,2,1,0,6.000000,0.400000,0.000000,4.000000,0.133654,0.268150
0,0,3,0.000000,301,8,8,0,0,2,0,2,0,67,0,0,0,0,0.200000,0.000000,0.000000,0.200000,0.912911,0.299339
0,5,7,32.400000,863,8,8,0,0,3,1,3,1,59,22,0,0,0,1.600000,0.000000,0.200000,2.800000,0.174646,0.150463
1,6,5,18.833333,431,0,0,0,68,8,2,8,2,272,37,0,0,0,0.600000,0.066667,0.066667,1.000000,0.065123,0.104977
0,1,7,30.000000,491,0,0,0,14,1,1,1,1,24,24,1,1,7,0.400000,0.000000,0.000000,1.200000,0.851666,0.915745
1,0,4,0.000000,31,2,2,6,16,112,12,112,12,3470,408,0,0,6,0.200000,0.000000,0.066667,0.800000,0.186166,0.182769
1,2,4,13.000000,324,8,8,0,0,13,1,13,1,262,27,0,0,0,0.266667,0.000000,0.066667,0.533333,0.099727,0.150463
1,5,6,17.400000,65,5,4,10,0,19,0,19,0,642,0,2,0,19,0.933333,0.000000,0.066667,0.800000,0.037816,0.026399
0,1,4,8.000000,63,9,9,6,2,26,2,26,2,790,73,1,0,13,1.600000,0.000000,0.200000,2.000000,0.720531,0.015668
0,0,4,0.000000,435,0,0,0,0,0,0,0,0,0,0,1,0,0,1.800000,0.000000,0.000000,0.200000,0.684254,0.016793
2,2,6,24.000000,124,1,1,10,10,23,4,23,4,674,97,0,0,0,0.454545,0.045455,0.045455,0.136364,0.054436,0.206311
0,4,6,35.750000,218,17,15,50,9,4,0,4,0,91,0,0,0,0,2.400000,0.000000,0.000000,1.000000,0.571944,0.217938
0,3,5,51.666667,47,0,0,0,0,336,61,336,61,8653,1672,1,0,0,4.800000,0.800000,0.000000,0.600000,0.459220,0.121227
1,2,6,28.500000,112,0,0,23,1,32,5,32,5,721,91,1,0,0,0.666667,0.066667,0.133333,0.800000,0.039275,0.006795
0,1,4,43.000000,73,0,0,0,9,17,8,16,7,487,259,0,0,0,0.800000,0.000000,0.200000,2.000000,0.112088,0.008488
1,8,8,39.625000,81,2,2,37,99,8,1,8,1,475,116,2,1,27,0.733333,0.000000,0.000000,0.733333,0.304352,0.470924
2,4,8,9.250000,222,4,4,28,4,0,0,0,0,0,0,0,0,36,0.227273,0.000000,0.000000,0.545455,0.468875,0.011222
0,7,8,26.000000,274,0,0,0,18,0,0,0,0,0,0,1,1,9,1.600000,0.000000,0.600000,5.000000,0.127537,0.356674
1,9,4,307.333333,429,0,0,11,0,35,7,35,7,1133,267,0,0,0,0.866667,0.000000,0.000000,0.733333,0.033682,0.038925
2,0,4,0.000000,98,67,66,78,19,69,12,69,12,1896,319,0,0,0,0.363636,0.000000,0.000000,0.000000,0.537885,0.038925
0,1,3,7.000000,217,0,0,0,20,0,0,0,0,0,0,0,0,0,2.000000,0.600000,0.000000,0.200000,0.729681,0.284085
0,3,5,22.000000,116,14,14,0,0,1,0,1,0,67,0,1,1,0,1.400000,0.000000,0.000000,1.200000,0.887166,0.964120
1,14,11,32.571429,123,12,12,0,0,100,21,98,20,3042,638,0,0,0,2.266667,0.466667,0.133333,1.000000,0.466955,0.107085
0,3,8,42.666667,122,2,0,0,0,22,0,21,0,780,0,3,1,0,1.600000,0.000000,0.000000,2.400000,0.436973,0.050415
1,1,4,7.000000,204,0,0,0,18,11,3,11,3,276,43,0,0,0,0.200000,0.000000,0.000000,0.266667,0.044870,0.056915
0,1,5,9.000000,402,0,0,0,26,2,2,2,2,57,57,1,0,0,1.400000,0.000000,0.000000,0.400000,0.847544,0.470027
1,12,6,35.166667,144,1,1,4,23,9,2,9,2,359,129,2,1,0,1.666667,0.333333,0.133333,0.800000,0.081460,0.237527
0,11,9,32.909091,152,0,0,0,0,2,2,2,2,74,74,2,0,0,5.600000,1.000000,0.200000,3.400000,0.353677,0.092662
2,1,4,115.000000,52,2,2,0,0,11,1,11,1,423,56,0,0,0,0.136364,0.000000,0.000000,0.318182,0.811953,0.357736
1,1,3,1298.000000,129,0,0,31,1,4,0,4,0,185,0,0,0,0,0.600000,0.066667,0.000000,0.066667,0.247056,0.098166
0,5,5,20.200000,138,0,0,0,0,29,3,29,3,806,84,1,0,0,4.400000,0.200000,0.000000,1.000000,0.404885,0.004283
1,2,4,34.000000,91,145,142,477,17,75,8,75,8,2043,183,0,0,0,0.533333,0.266667,0.000000,0.133333,0.038169,0.038925
2,18,14,42.277778,105,0,0,0,0,0,0,0,0,0,0,4,0,7,2.681818,0.272727,0.090909,1.318182,0.286859,0.004128
1,10,5,84.200000,232,1,1,17,89,1,1,1,1,24,24,1,0,0,1.133333,0.066667,0.066667,1.133333,0.262844,0.004140
1,0,2,0.000000,425,8,8,0,0,12,0,12,0,367,0,0,0,0,0.133333,0.000000,0.000000,0.000000,0.942432,0.299339
1,0,2,0.000000,78,6,6,0,0,21,3,21,3,566,83,0,0,0,0.200000,0.000000,0.000000,0.000000,0.224461,0.032823
2,2,3,15.000000,25,17,17,229,31,5,0,5,0,215,0,0,0,34,0.454545,0.000000,0.090909,0.454545,0.074283,0.310967
0,0,3,0.000000,217,8,8,0,0,2,0,2,0,67,0,0,0,0,0.400000,0.000000,0.000000,0.200000,0.912405,0.299339
1,1,3,279.000000,52,0,0,5,5,8,8,8,8,167,167,1,0,2,0.600000,0.066667,0.000000,0.066667,0.041031,0.179239
1,0,0,0.000000,53,69,68,252,16,40,7,40,7,986,283,0,0,0,0.000000,0.000000,0.000000,0.000000,0.955022,0.235612
0,1,4,14.000000,134,8,8,24,576,8,2,8,2,377,96,1,0,4,2.800000,0.000000,0.000000,0.800000,0.567298,0.495007
1,2,5,28.000000,130,0,0,0,0,80,12,80,12,2187,304,0,0,0,0.933333,0.133333,0.000000,0.133333,0.032675,0.038925
1,8,9,20.875000,223,1,1,9,28,31,4,31,4,983,126,3,1,8,1.200000,0.066667,0.066667,1.200000,0.104352,0.247916
0,6,6,17.666667,138,0,0,0,0,4,0,4,0,81,0,0,0,0,2.800000,0.800000,0.200000,1.600000,0.098599,0.121348
1,3,4,29.000000,48,1,1,8,37,9,7,9,7,364,289,0,0,0,0.400000,0.000000,0.200000,1.000000,0.091215,0.080389
2,5,7,17.200000,126,40,39,53,30,3,1,3,1,118,24,1,0,0,0.818182,0.090909,0.181818,0.863636,0.103488,0.004275
1,10,9,167.500000,127,0,0,0,0,70,7,70,7,2495,283,2,0,0,1.333333,0.066667,0.133333,1.066667,0.035570,0.004128
0,0,5,0.000000,255,8,8,0,0,11,9,11,9,387,308,0,0,2,1.400000,0.000000,0.200000,2.000000,0.368704,0.171128
1,8,6,39.750000,77,0,0,4,1,19,1,19,1,504,42,1,0,0,1.666667,0.133333,0.066667,1.000000,0.037987,0.007194
1,4,7,29.000000,60,0,0,18,143,13,4,13,4,396,80,1,1,7,0.533333,0.000000,0.066667,1.000000,0.377241,0.254428
1,0,1,0.000000,127,0,0,0,20,10,1,10,1,346,84,0,0,0,0.133333,0.000000,0.000000,0.000000,0.058771,0.299339
1,9,9,62.444444,55,2,2,0,0,49,5,49,5,1455,156,1,0,5,1.866667,0.200000,0.066667,0.733333,0.052109,0.019114
1,13,7,47.923077,166,56,56,98,28,51,13,51,13,1562,416,1,1,0,1.200000,0.000000,0.400000,1.400000,0.038113,0.029572
1,2,5,50.500000,50,99,95,420,54,119,21,119,21,3722,683,1,0,0,0.733333,0.000000,0.066667,0.200000,0.290714,0.260583
0,28,8,105.642857,477,0,0,0,0,7,2,7,2,188,56,1,1,0,11.600000,1.800000,0.800000,6.800000,0.105530,0.004242
0,0,3,0.000000,243,0,0,0,26,19,15,19,15,431,332,0,0,0,1.400000,0.000000,0.000000,0.200000,0.785630,0.215714
0,7,5,24.428571,22,0,0,0,16,2,1,2,1,69,21,0,0,0,2.400000,0.000000,0.200000,3.200000,0.114212,0.077266
1,12,5,41.416667,75,4,4,0,0,92,11,92,11,2665,332,0,0,0,1.200000,0.133333,0.066667,1.266667,0.528827,0.235612
1,4,8,19.750000,87,0,0,0,0,5,2,4,2,177,74,0,0,0,1.133333,0.066667,0.066667,0.666667,0.067608,0.239882
0,12,8,37.083333,518,0,0,0,0,7,0,7,0,279,0,0,0,0,5.400000,0.200000,0.000000,2.600000,0.111309,0.360528
0,9,4,16.777778,73,2,2,0,0,8,0,8,0,293,0,0,0,0,3.400000,0.000000,0.600000,3.800000,0.289703,0.412437
2,0,3,0.000000,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0.181818,0.000000,0.000000,0.000000,0.486735,0.310967
0,3,6,17.666667,41,74,73,117,33,29,7,29,7,1229,314,1,0,0,2.000000,0.000000,0.000000,1.000000,0.342513,0.104949
2,9,9,24.111111,38,0,0,0,0,2,1,2,1,63,30,2,0,0,1.227273,0.090909,0.000000,0.454545,0.372200,0.512140
0,1,4,8.000000,74,3,3,0,0,5,0,5,0,104,0,0,0,0,0.400000,0.000000,0.200000,3.600000,0.124930,0.004836
1,1,4,20.000000,148,0,0,0,15,24,6,24,6,1036,216,1,0,21,0.933333,0.066667,0.000000,0.333333,0.464926,0.495007
2,1,5,30.000000,80,0,0,0,0,26,4,26,4,854,95,0,0,0,0.272727,0.000000,0.045455,0.500000,0.598846,0.357736
1,0,3,0.000000,49,7,7,0,0,0,0,0,0,0,0,0,0,0,0.400000,0.000000,0.000000,0.000000,0.082841,0.004133
0,1,3,26.000000,48,0,0,0,2,29,9,25,6,700,266,0,0,2,1.200000,0.000000,0.200000,1.800000,0.107919,0.448768
0,6,7,46.000000,76,2,2,0,0,10,1,10,1,288,17,2,1,11,4.600000,1.200000,0.200000,2.800000,0.096791,0.006008
1,8,7,62.750000,70,0,0,0,0,0,0,0,0,0,0,2,1,0,2.066667,0.266667,0.133333,1.000000,0.064588,0.004284
0,3,8,19.000000,49,7,7,0,0,334,44,334,44,8437,1113,0,0,0,2.800000,0.000000,0.200000,1.200000,0.439211,0.235612
1,8,7,76.375000,67,49,47,93,3,51,9,51,9,1622,234,1,0,0,1.000000,0.266667,0.000000,0.533333,0.517912,0.260583
1,0,1,0.000000,241,0,0,0,18,34,11,34,11,1046,357,0,0,0,0.066667,0.000000,0.000000,0.000000,0.480996,0.104977
2,1,4,4.000000,121,35,34,44,43,6,3,6,3,159,90,2,0,0,0.318182,0.045455,0.000000,0.045455,0.719408,0.922738
0,4,5,19.500000,156,0,0,0,0,0,0,0,0,0,0,0,0,0,1.400000,0.200000,0.400000,3.600000,0.321489,0.242054
