priority,NCommentT,NActor,meanCommentSize,ticketCleanedBodyLen,nticketsByCreatorOpen,nClosedticketsByCreatorOpen,nCommentsByCreator,NCommentByActorsT,NticketsCreatedInProject,NticketsCreatedInProjectT,NticketsCreatedInProjectClosed,NticketsCreatedInProjectClosedT,NActivityInProject,NActivityInProjectT,chainLength,longTimeHold,lateTriageDays,InitialActivityCount,InitialActionCount,recentActionCount,recentActivityCount,activitysequence,projectCoverage
2,2,2,11.000000,169,0,0,0,0,0,0,0,0,0,0,0,0,52,0.227273,0.045455,0.045455,0.590909,0.059471,0.004129
0,5,4,58.200000,75,41,40,0,0,109,40,109,40,2610,1020,0,0,0,1.800000,0.200000,0.000000,1.200000,0.780230,0.235612
0,14,7,29.642857,55,0,0,0,0,38,2,38,2,1432,95,1,1,0,9.800000,3.800000,0.400000,3.600000,0.115614,0.104949
0,2,3,7.500000,27,29,28,38,4,8,6,8,6,219,152,0,0,0,1.200000,0.000000,0.000000,0.600000,0.094492,0.038925
2,0,3,0.000000,77,34,33,0,0,28,2,28,2,768,45,0,0,0,0.136364,0.000000,0.000000,0.045455,0.831074,0.011650
0,2,6,59.000000,157,82,80,0,0,6,0,6,0,129,0,1,1,4,3.000000,0.400000,0.200000,1.400000,0.099475,0.004558
2,0,1,0.000000,169,77,76,117,17,23,2,23,2,599,68,0,0,0,0.045455,0.000000,0.000000,0.000000,0.314343,0.192233
0,0,5,0.000000,78,0,0,2,0,60,9,60,9,1614,235,0,0,0,2.000000,0.000000,0.000000,1.200000,0.094474,0.206311
1,13,7,47.923077,166,56,56,98,28,51,13,51,13,1562,416,1,1,0,1.200000,0.000000,0.400000,1.400000,0.038113,0.029572
1,11,8,13.909091,69,0,0,0,0,154,53,154,53,3960,1150,2,0,0,1.200000,0.200000,0.133333,1.266667,0.034469,0.026683
1,3,3,7.666667,36,5,5,0,0,41,6,41,6,1062,319,0,0,0,0.200000,0.000000,0.000000,0.266667,0.635921,0.235612
1,6,10,54.166667,112,0,0,0,0,54,18,54,18,1629,514,1,0,0,2.400000,0.333333,0.066667,0.866667,0.034206,0.042377
0,9,6,78.666667,115,1,1,0,0,527,45,527,45,12690,969,0,0,0,3.600000,0.400000,0.600000,3.800000,0.151310,0.235612
2,4,5,32.750000,122,0,0,7,0,35,8,35,8,1098,193,0,0,0,0.545455,0.045455,0.000000,0.363636,0.286101,0.038925
0,6,6,28.500000,137,1,1,9,360,459,71,459,71,12166,1764,0,0,0,4.800000,1.000000,0.200000,2.000000,0.132055,0.235612
0,7,7,56.142857,86,2,2,0,0,17,3,17,3,404,44,0,0,2,4.800000,0.800000,0.600000,3.800000,0.108149,0.024038
0,0,4,0.000000,202,8,8,24,576,8,3,8,3,377,152,1,0,11,1.000000,0.000000,0.000000,0.600000,0.429776,0.951299
0,0,3,0.000000,66,45,43,83,77,84,7,84,7,2614,212,0,0,0,0.800000,0.000000,0.000000,0.000000,0.901244,0.107085
1,6,5,16.833333,148,29,28,82,14,17,7,17,7,372,142,0,0,0,0.733333,0.000000,0.200000,0.733333,0.297964,0.235612
1,13,6,34.846154,51,1,1,0,0,70,14,70,14,1932,421,1,0,0,1.933333,0.400000,0.133333,1.000000,0.394402,0.077799
0,0,2,0.000000,94,0,0,0,0,1,1,1,1,31,31,0,0,0,1.200000,0.200000,0.000000,0.000000,0.091369,0.073325
2,3,5,12.000000,255,55,54,112,39,19,2,19,2,425,34,0,0,0,0.636364,0.000000,0.045455,0.409091,0.053676,0.032823
2,2,2,33.500000,85,18,17,0,0,23,3,23,3,534,90,0,0,0,0.363636,0.045455,0.000000,0.090909,0.057238,0.104024
1,1,6,115.000000,159,21,21,0,0,13,2,13,2,392,100,0,0,0,0.933333,0.133333,0.000000,0.133333,0.670505,0.097292
0,7,7,31.857143,113,1,1,0,0,466,77,466,77,12331,1908,0,0,0,3.200000,0.600000,0.600000,1.800000,0.112523,0.235612
1,0,4,0.000000,389,9,9,25,150,2,1,2,1,55,31,0,0,0,0.400000,0.000000,0.000000,0.000000,0.358559,0.169907
1,0,1,0.000000,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266667,0.000000,0.000000,0.000000,0.068555,0.185514
2,2,6,26.000000,92,88,85,330,108,31,8,31,8,988,184,1,0,0,0.590909,0.000000,0.090909,0.363636,0.194007,0.022567
0,2,2,159.000000,161,0,0,12,0,4,0,2,0,71,0,1,0,0,3.000000,0.000000,0.200000,1.800000,0.087604,0.179239
0,6,5,50.333333,61,0,0,0,0,46,3,46,3,1211,128,2,0,0,3.600000,0.400000,0.200000,1.400000,0.553347,0.436806
2,2,3,21.500000,120,119,119,0,0,10,0,10,0,253,0,1,1,0,0.181818,0.045455,0.000000,0.227273,0.098876,0.019190
0,8,4,43.125000,233,3,3,34,32,8,2,8,2,150,29,0,0,0,2.200000,0.800000,0.800000,2.600000,0.153303,0.036252
0,4,6,26.250000,255,3,3,176,140,8,0,8,0,203,0,3,2,0,2.000000,0.000000,0.600000,3.800000,0.103421,0.032197
2,1,7,115.000000,17,2,2,57,17,0,0,0,0,0,0,1,0,20,0.454545,0.090909,0.000000,0.181818,0.439705,0.181570
1,2,6,13.500000,166,116,116,0,0,79,9,79,9,2174,201,1,0,9,0.600000,0.000000,0.133333,0.533333,0.607855,0.077799
1,1,3,24.000000,48,0,0,0,11,5,1,5,1,162,17,0,0,0,0.400000,0.000000,0.000000,0.066667,0.061362,0.357959
2,4,8,24.000000,126,21,20,0,0,34,4,34,4,966,126,0,0,0,0.727273,0.181818,0.045455,0.181818,0.057535,0.107085
1,1,8,117.000000,248,42,41,0,0,107,9,106,8,3383,297,1,0,14,0.933333,0.133333,0.066667,0.533333,0.593951,0.148455
0,5,3,16.400000,72,2,2,0,0,320,32,320,32,8101,799,0,0,0,1.800000,0.000000,0.400000,2.000000,0.211376,0.235612
0,0,5,0.000000,216,0,0,0,15,0,0,0,0,0,0,0,0,0,1.400000,0.000000,0.000000,0.200000,0.313323,0.416322
0,0,0,0.000000,52,5,5,5,2,5,5,5,5,116,116,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.235612
0,0,0,0.000000,89,36,35,72,15,71,38,71,38,1642,888,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.235612
1,1,3,10.000000,81,0,0,0,0,2,1,2,1,54,32,1,1,4,0.533333,0.000000,0.000000,0.066667,0.062176,0.084934
1,1,5,13.000000,118,1,1,0,0,31,8,31,8,670,223,1,1,0,0.466667,0.000000,0.000000,0.266667,0.049111,0.038929
0,1,4,14.000000,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000,0.000000,0.000000,0.600000,0.586921,0.127778
1,1,5,44.000000,134,0,0,0,0,89,13,89,13,3028,487,1,0,0,0.800000,0.133333,0.000000,0.133333,0.332238,0.404588
0,1,5,3.000000,53,0,0,3,0,3,0,2,0,81,0,1,0,0,1.800000,0.000000,0.000000,0.400000,0.635193,0.006024
0,2,4,23.000000,48,1,1,0,0,0,0,0,0,0,0,1,0,0,2.000000,0.000000,0.200000,1.600000,0.331182,0.011583
1,2,4,11.000000,20,23,23,196,116,24,5,22,4,777,132,2,0,6,1.000000,0.066667,0.000000,0.133333,0.307047,0.019143
1,0,1,0.000000,196,2,1,37,51,26,3,26,3,759,85,0,0,0,0.066667,0.000000,0.000000,0.000000,0.039729,0.188180
1,1,3,15.000000,245,0,0,0,1,5,1,5,1,190,33,1,0,0,0.400000,0.000000,0.000000,0.133333,0.774029,0.466905
0,4,2,153.500000,117,13,13,0,0,22,8,22,8,574,208,0,0,0,3.000000,1.800000,0.200000,2.000000,0.087665,0.038976
1,3,6,19.666667,174,0,0,0,0,118,9,118,9,3809,238,1,0,13,0.933333,0.066667,0.000000,0.200000,0.030376,0.188164
0,10,4,34.100000,317,0,0,120,0,17,7,17,7,602,161,0,0,0,5.600000,1.000000,1.600000,3.000000,0.094089,0.022202
1,0,0,0.000000,52,69,68,101,37,29,2,29,2,954,34,0,0,0,0.000000,0.000000,0.000000,0.000000,0.975212,0.098930
1,3,3,8.666667,13,1,1,7,22,12,2,12,2,386,40,0,0,0,0.400000,0.000000,0.133333,1.066667,0.040743,0.299339
1,1,3,12.000000,52,3,3,0,0,89,17,89,17,2692,478,0,0,8,0.266667,0.000000,0.066667,0.333333,0.086720,0.107085
2,4,5,17.000000,142,23,23,0,0,8,1,8,1,387,51,4,0,0,0.954545,0.045455,0.045455,0.454545,0.060343,0.039058
1,2,5,44.000000,67,6,6,0,0,2,1,2,1,45,26,1,0,0,0.733333,0.266667,0.000000,0.133333,0.044789,0.045840
1,10,11,9.700000,72,0,0,0,0,55,14,55,14,1188,358,2,0,0,1.733333,0.333333,0.066667,1.133333,0.053465,0.218623
1,0,2,0.000000,837,0,0,0,5,81,9,81,9,2215,258,0,0,0,0.200000,0.000000,0.000000,0.000000,0.081609,0.038925
1,3,4,54.000000,30,0,0,16,143,26,7,26,7,999,211,1,0,5,1.933333,0.266667,0.066667,0.200000,0.034098,0.004148
1,0,1,0.000000,237,8,8,0,0,30,18,30,18,791,424,0,0,0,0.066667,0.000000,0.000000,0.000000,0.947678,0.299339
1,1,5,10.000000,91,3,3,0,0,24,12,24,12,747,293,1,0,0,0.866667,0.000000,0.000000,0.066667,0.657804,0.180777
1,9,6,18.444444,34,0,0,0,0,9,0,9,0,216,0,0,0,0,3.400000,1.200000,0.266667,1.133333,0.032296,0.006831
1,0,1,0.000000,72,4,4,84,0,18,2,18,2,493,69,0,0,0,0.133333,0.000000,0.000000,0.000000,0.041325,0.018544
0,5,7,23.600000,40,48,46,89,70,81,14,81,14,2560,360,0,0,0,3.200000,0.200000,0.200000,1.400000,0.262060,0.107085
0,0,0,0.000000,42,2,2,0,0,32,26,32,26,727,592,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.235612
0,5,7,27.000000,26,23,23,211,76,16,2,16,2,476,64,2,1,0,2.000000,0.000000,0.200000,2.800000,0.539113,0.011825
1,7,8,120.857143,9,14,14,229,266,59,5,59,5,1844,130,4,0,3,1.600000,0.066667,0.000000,0.466667,0.036771,0.061092
1,2,6,35.000000,44,6,6,0,0,2,0,2,0,58,0,2,0,6,1.066667,0.133333,0.000000,0.200000,0.641360,0.004155
2,4,5,19.250000,89,3,3,3,0,6,0,6,0,166,0,1,0,4,0.272727,0.000000,0.090909,0.772727,0.066365,0.426852
0,2,6,61.500000,41,1,1,0,0,31,0,29,0,717,0,1,0,0,2.200000,0.400000,0.000000,1.000000,0.091666,0.487676
0,1,5,24.000000,67,0,0,0,0,1,1,1,1,17,17,0,0,7,1.600000,0.000000,0.000000,0.400000,0.722052,0.182769
0,3,5,133.000000,352,0,0,1,0,1,0,1,0,14,0,0,0,0,1.000000,0.200000,0.400000,2.200000,0.179922,0.006848
0,2,7,7.000000,51,5,3,38,0,23,1,23,1,669,31,1,1,0,2.800000,0.600000,0.000000,2.200000,0.094826,0.061092
0,0,5,0.000000,256,16,15,50,4,0,0,0,0,0,0,0,0,2,1.600000,0.000000,0.000000,0.200000,0.116332,0.127509
0,4,4,21.000000,129,0,0,0,0,545,41,545,41,13590,1016,0,0,0,2.400000,0.800000,0.400000,2.200000,0.104629,0.235612
0,3,4,18.333333,342,8,8,0,0,14,1,14,1,423,38,0,0,0,1.000000,0.000000,0.400000,2.600000,0.565561,0.104977
2,7,5,103.285714,39,0,0,9,5,0,0,0,0,0,0,1,0,53,0.818182,0.181818,0.000000,0.500000,0.051398,0.004128
1,0,1,0.000000,113,4,4,0,0,9,3,9,3,317,113,0,0,0,0.066667,0.000000,0.000000,0.000000,0.947678,0.192233
1,8,5,185.750000,273,0,0,8,112,7,6,7,6,110,96,0,0,0,1.133333,0.066667,0.066667,0.866667,0.513734,0.204651
0,0,4,0.000000,310,9,9,25,106,4,0,4,0,109,0,1,0,0,2.400000,0.000000,0.000000,0.800000,0.097392,0.196468
1,0,2,0.000000,246,0,0,0,80,32,20,32,20,917,542,0,0,31,0.200000,0.133333,0.000000,0.333333,0.305490,0.171128
2,10,5,83.400000,145,3,2,38,9,13,1,13,1,321,24,0,0,11,1.000000,0.090909,0.227273,0.590909,0.109994,0.357736
0,4,3,8.500000,162,2,2,0,0,72,12,72,12,1782,258,0,0,0,1.600000,0.000000,0.200000,1.800000,0.133864,0.098930
2,1,3,25.000000,194,0,0,0,0,22,1,22,1,824,34,0,0,0,0.136364,0.000000,0.045455,0.409091,0.241484,0.100684
0,9,9,33.444444,62,4,4,1,3,1,0,1,0,92,0,5,2,4,6.000000,0.200000,0.600000,7.200000,0.092685,0.024652
1,1,4,17.000000,210,0,0,0,0,9,8,9,8,288,209,0,0,0,0.266667,0.066667,0.000000,0.800000,0.585705,0.018544
0,1,2,8.000000,11,0,0,0,0,11,2,11,2,255,55,0,0,0,0.600000,0.000000,0.200000,1.600000,0.148677,0.133397
1,0,2,0.000000,66,0,0,20,32,58,3,58,3,1156,109,0,0,0,0.066667,0.000000,0.000000,0.066667,0.076679,0.150463
1,0,2,0.000000,244,0,0,0,1,5,1,5,1,190,33,0,0,0,0.066667,0.000000,0.000000,0.000000,0.344102,0.217938
2,1,6,115.000000,57,0,0,9,0,1,0,1,0,65,0,0,0,2,0.409091,0.000000,0.000000,0.090909,0.296130,0.032207
1,0,4,0.000000,151,0,0,0,15,88,12,88,12,2993,452,1,0,0,0.600000,0.000000,0.000000,0.000000,0.274449,0.404588
0,16,10,80.937500,120,7,7,0,0,11,1,11,1,206,16,3,2,0,7.000000,0.200000,0.600000,5.200000,0.096005,0.004128
1,2,5,121.500000,51,0,0,0,0,7,0,7,0,252,0,1,0,0,0.600000,0.000000,0.066667,0.600000,0.113195,0.009233
1,3,5,19.666667,124,11,11,0,0,19,6,19,6,548,184,2,0,0,0.866667,0.000000,0.000000,0.266667,0.327341,0.004255
0,7,6,34.285714,110,0,0,0,30,17,17,17,17,497,497,2,0,0,4.000000,0.600000,0.600000,2.600000,0.102328,0.004144
1,0,3,0.000000,68,0,0,0,0,6,3,6,3,218,130,0,0,0,0.066667,0.000000,0.000000,0.333333,0.904626,0.056449
2,0,5,0.000000,127,0,0,0,0,3,0,3,0,59,0,1,1,25,0.636364,0.000000,0.000000,0.000000,0.448840,0.179239
1,0,3,0.000000,230,0,0,0,68,20,3,20,3,642,104,0,0,0,0.200000,0.000000,0.000000,0.000000,0.356589,0.182769
0,0,0,0.000000,66,4,4,0,0,237,59,237,59,5900,1532,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.235612
2,4,7,16.500000,98,117,116,775,253,71,12,71,12,2407,293,0,0,0,0.500000,0.045455,0.000000,0.227273,0.054613,0.038925
0,2,3,7.500000,50,0,0,0,0,30,1,30,1,1129,56,0,0,0,2.800000,0.400000,0.600000,2.400000,0.102499,0.108369
1,2,2,19.000000,30,2,2,2,0,10,3,10,3,520,188,0,0,7,0.533333,0.000000,0.000000,0.133333,0.570066,0.360528
0,6,7,48.333333,32,0,0,0,0,7,1,7,1,207,21,0,0,0,3.600000,0.400000,0.400000,2.600000,0.108990,0.067883
2,6,7,39.833333,100,0,0,14,0,8,0,8,0,452,0,0,0,11,1.136364,0.136364,0.000000,0.272727,0.503451,0.231633
1,0,4,0.000000,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0.866667,0.000000,0.000000,0.000000,0.054187,0.027551
2,13,8,47.307692,189,1,1,97,10,4,0,4,0,154,0,0,0,0,1.045455,0.090909,0.227273,0.863636,0.053082,0.108369
0,6,5,22.000000,54,7,7,0,0,119,19,119,19,2871,551,1,1,0,2.600000,0.200000,0.400000,2.600000,0.130701,0.049914
0,13,4,53.846154,104,0,0,0,2,12,2,12,2,244,34,2,1,0,5.400000,0.800000,1.600000,3.600000,0.470103,0.218822
0,1,4,117.000000,116,10,10,0,0,10,3,10,3,314,130,0,0,0,0.600000,0.000000,0.000000,0.800000,0.894590,0.188180
2,0,4,0.000000,30,1,1,7,4,3,2,2,2,125,59,0,0,0,0.090909,0.000000,0.045455,0.318182,0.683849,0.169907
1,0,1,0.000000,146,7,7,22,97,59,9,59,9,1678,198,0,0,0,0.200000,0.066667,0.000000,0.000000,0.888677,0.357736
0,5,5,58.800000,159,5,5,6,1,13,1,13,1,396,17,2,0,0,4.200000,0.400000,0.000000,1.600000,0.257236,0.006766
1,1,5,26.000000,269,0,0,0,18,0,0,0,0,0,0,0,0,0,0.266667,0.000000,0.066667,1.200000,0.030641,0.416322
2,9,8,51.000000,343,2,2,43,14,32,6,32,6,1081,228,5,0,0,1.181818,0.136364,0.000000,0.454545,0.050817,0.004130
1,5,5,64.600000,529,0,0,0,0,3,2,3,2,101,72,0,0,0,0.733333,0.000000,0.066667,0.800000,0.039131,0.006848
2,1,4,117.000000,80,23,22,0,0,10,2,10,2,313,52,0,0,0,0.272727,0.045455,0.000000,0.045455,0.096115,0.436488
0,2,4,17.500000,261,20,20,0,0,140,23,140,23,3347,652,2,1,0,1.200000,0.000000,0.000000,1.000000,0.855193,0.049914
1,2,7,16.500000,150,47,47,115,10,4,0,4,0,205,0,1,1,0,0.466667,0.000000,0.000000,0.466667,0.034947,0.469166
2,2,3,11.000000,114,119,101,0,0,14,3,12,3,324,79,0,0,0,0.181818,0.000000,0.045455,0.318182,0.191598,0.004544
1,1,3,15.000000,220,0,0,0,1,5,1,5,1,190,33,1,0,0,0.400000,0.000000,0.000000,0.133333,0.427747,0.466905
0,3,6,16.000000,282,0,0,1,3,4,1,4,1,104,15,2,0,0,5.600000,1.000000,0.000000,0.800000,0.106016,0.004131
0,0,1,0.000000,3114,0,0,0,10,7,2,7,2,226,76,0,0,0,0.200000,0.000000,0.000000,0.000000,0.909784,0.098064
1,1,4,41.000000,109,3,3,13,46,61,7,61,7,1347,163,1,0,0,0.600000,0.000000,0.133333,0.600000,0.052134,0.049914
2,6,8,140.833333,70,0,0,0,0,6,1,6,1,198,53,4,0,0,1.909091,0.318182,0.045455,0.318182,0.051008,0.004129
1,0,2,0.000000,47,0,0,0,0,34,4,34,4,933,165,0,0,2,0.200000,0.000000,0.000000,0.000000,0.623939,0.107085
0,3,6,17.000000,129,42,33,57,14,24,3,23,3,815,120,1,0,0,2.600000,0.400000,0.400000,2.400000,0.279765,0.244387
0,2,3,15.500000,67,0,0,0,0,32,12,32,12,719,231,0,0,0,2.200000,0.200000,0.600000,1.600000,0.105301,0.098930
1,8,7,72.375000,122,1,1,40,153,5,2,5,2,167,76,1,0,0,0.933333,0.000000,0.533333,1.800000,0.052079,0.004132
1,10,9,167.500000,127,0,0,0,0,70,7,70,7,2495,283,2,0,0,1.333333,0.066667,0.133333,1.066667,0.035570,0.004128
2,5,6,55.400000,74,1,1,10,10,2,1,2,1,62,28,0,0,0,0.954545,0.136364,0.000000,0.318182,0.242278,0.080389
2,26,18,31.653846,72,9,9,0,0,76,8,76,8,2171,309,0,0,0,1.681818,0.000000,0.272727,1.818182,0.101442,0.038925
1,1,1,136.000000,15,0,0,0,0,6,1,6,1,238,51,0,0,0,0.533333,0.066667,0.000000,0.066667,0.753437,0.138503
1,11,11,27.000000,91,1,1,0,0,9,0,9,0,326,0,1,1,0,1.133333,0.000000,0.466667,2.266667,0.091576,0.014834
2,2,3,12.000000,87,97,95,346,107,2,1,2,1,48,21,0,0,0,0.272727,0.000000,0.045455,0.363636,0.168625,0.116856
0,0,4,0.000000,66,0,0,10,13,26,2,26,2,832,97,0,0,0,2.800000,0.600000,0.000000,0.000000,0.090613,0.327198
0,12,12,25.666667,51,2,2,0,0,30,7,30,7,858,186,3,1,0,4.800000,0.000000,0.200000,3.600000,0.147078,0.036407
2,1,4,24.000000,109,0,0,1,0,0,0,0,0,0,0,1,1,0,0.181818,0.000000,0.045455,0.363636,0.050694,0.018544
0,1,8,8.000000,279,6,5,37,26,21,11,21,11,649,309,1,1,13,1.400000,0.000000,0.000000,2.200000,0.106924,0.155131
1,6,5,13.500000,225,46,45,60,25,0,0,0,0,0,0,1,1,0,0.866667,0.133333,0.066667,0.733333,0.566616,0.399606
1,9,6,16.000000,32,0,0,0,0,14,2,14,2,729,144,1,0,0,1.000000,0.000000,0.066667,1.466667,0.055692,0.050060
1,2,5,28.000000,377,0,0,0,68,4,3,4,3,175,96,0,0,0,0.600000,0.066667,0.000000,0.133333,0.040372,0.018544
1,1,6,115.000000,182,11,11,0,0,111,6,111,6,3545,198,0,0,17,0.133333,0.000000,0.000000,0.400000,0.038502,0.182769
0,2,3,25.000000,54,45,43,83,84,15,0,15,0,343,0,0,0,0,2.200000,0.200000,0.000000,1.200000,0.670443,0.032823
1,0,3,0.000000,394,8,8,0,0,34,21,34,21,671,409,0,0,0,0.066667,0.000000,0.000000,0.133333,0.040896,0.150463
1,5,4,17.400000,151,0,0,0,0,78,21,78,21,2305,594,0,0,19,0.400000,0.000000,0.200000,1.266667,0.096257,0.357736
1,12,8,18.166667,178,3,3,1,18,19,5,19,5,538,144,0,0,0,1.733333,0.333333,0.133333,0.933333,0.323524,0.004544
1,8,8,61.250000,55,1,1,3,2,7,1,7,1,147,22,4,1,0,1.533333,0.600000,0.333333,1.666667,0.275261,0.004128
1,3,5,31.666667,102,1,1,0,0,0,0,0,0,0,0,2,0,0,0.933333,0.266667,0.000000,0.200000,0.548891,0.970596
1,2,2,13.000000,201,0,0,0,0,63,14,63,14,2044,459,2,1,3,0.333333,0.000000,0.000000,0.266667,0.611451,0.953061
0,0,3,0.000000,70,0,0,0,0,134,20,134,20,3012,439,0,0,0,1.400000,0.200000,0.000000,0.000000,0.845424,0.098930
2,2,4,64.000000,101,17,17,0,0,34,10,34,10,1048,276,0,0,0,0.590909,0.090909,0.000000,0.090909,0.440786,0.182769
1,4,6,38.500000,255,0,0,0,68,8,2,8,2,272,37,0,0,0,0.466667,0.066667,0.266667,1.200000,0.082245,0.104977
0,1,8,15.000000,668,8,8,0,0,4,1,4,1,87,18,2,1,0,1.000000,0.000000,0.000000,1.000000,0.272032,0.970603
1,0,4,0.000000,200,0,0,0,68,3,0,3,0,95,0,1,0,0,0.466667,0.066667,0.000000,0.000000,0.902054,0.520031
1,5,6,28.000000,136,1,1,0,0,46,3,46,3,1544,82,0,0,34,0.466667,0.000000,0.200000,1.066667,0.070488,0.098393
1,16,8,34.375000,78,0,0,0,0,77,14,77,14,2424,538,1,0,0,2.133333,0.466667,0.133333,1.266667,0.029623,0.357923
0,0,2,0.000000,251,4,4,28,31,19,6,19,6,621,184,0,0,0,0.200000,0.000000,0.000000,0.200000,0.844051,0.327198
0,2,5,14.000000,155,1,1,22,46,1,0,1,0,26,0,1,0,0,3.600000,0.400000,0.200000,2.600000,0.110670,0.007291
1,8,7,67.000000,60,1,1,0,0,42,10,42,10,1206,274,3,0,0,2.333333,0.666667,0.133333,0.866667,0.431947,0.004128
2,2,3,13.500000,121,113,113,0,0,1,1,1,1,23,23,2,0,0,0.500000,0.136364,0.045455,0.363636,0.080644,0.045370
0,0,4,0.000000,160,0,0,0,2,2,0,2,0,81,0,0,0,0,3.000000,0.000000,0.200000,1.000000,0.122038,0.067883
1,1,3,4.000000,54,18,17,0,0,0,0,0,0,0,0,1,0,40,0.400000,0.000000,0.000000,0.200000,0.639139,0.004129
2,0,1,0.000000,98,106,104,388,116,0,0,0,0,0,0,0,0,0,0.090909,0.000000,0.000000,0.000000,0.849667,0.007999
1,6,6,36.666667,96,17,16,0,0,114,9,114,9,3571,252,0,0,0,0.733333,0.200000,0.066667,0.666667,0.622284,0.107085
2,5,5,24.600000,122,53,53,0,0,28,2,28,2,919,66,1,0,0,0.454545,0.000000,0.000000,0.318182,0.710265,0.015193
1,7,5,11.000000,95,0,0,0,5,8,1,7,0,178,17,1,0,0,1.533333,0.000000,0.000000,0.733333,0.663464,0.952736
1,0,2,0.000000,102,5,5,0,0,1,1,1,1,18,18,1,0,0,0.266667,0.000000,0.000000,0.000000,0.851200,0.823132
1,4,6,19.000000,125,3,3,0,0,0,0,0,0,0,0,4,0,10,1.266667,0.066667,0.000000,0.266667,0.038001,0.004128
1,9,9,35.111111,176,0,0,0,0,34,9,34,9,978,249,1,0,0,2.266667,0.200000,0.000000,0.666667,0.103608,0.446765
0,0,0,0.000000,42,4,4,0,0,113,41,113,41,2710,1041,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.235612
1,22,4,55.045455,435,3,3,14,49,27,3,27,3,548,42,0,0,0,2.333333,0.533333,0.066667,1.666667,0.364575,0.036252
2,0,2,0.000000,226,68,67,138,45,5,0,5,0,106,0,0,0,0,0.136364,0.000000,0.000000,0.000000,0.858716,0.130892
0,0,4,0.000000,268,9,9,19,391,11,8,11,8,390,297,0,0,0,0.800000,0.000000,0.000000,1.200000,0.294636,0.412437
0,2,3,29.500000,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000,0.200000,0.200000,2.000000,0.139070,0.004240
1,4,6,21.750000,212,1,1,1,93,5,3,5,3,171,113,2,1,0,0.800000,0.066667,0.000000,0.666667,0.520485,0.479842
1,0,3,0.000000,99,13,13,35,191,38,3,38,3,1212,139,0,0,0,0.200000,0.000000,0.000000,0.066667,0.683258,0.327198
1,8,6,16.875000,75,1,1,0,0,15,10,15,10,556,392,6,1,39,0.600000,0.000000,0.400000,1.933333,0.629610,0.004142
1,3,4,12.333333,182,0,0,0,68,0,0,0,0,0,0,1,0,17,0.600000,0.000000,0.200000,0.733333,0.049562,0.356674
2,1,8,5.000000,50,0,0,0,0,0,0,0,0,0,0,0,0,15,0.727273,0.000000,0.045455,0.409091,0.374968,0.004139
1,2,3,514.500000,89,3,3,0,0,47,3,47,3,1606,144,1,0,0,0.533333,0.000000,0.000000,0.133333,0.043360,0.007591
2,1,3,10.000000,52,0,0,0,0,20,2,20,2,643,63,0,0,0,0.363636,0.000000,0.045455,0.272727,0.081208,0.008016
1,1,5,25.000000,104,8,5,0,0,50,10,47,7,873,157,0,0,0,0.333333,0.000000,0.066667,0.466667,0.093713,0.032823
1,0,1,0.000000,76,1,1,32,101,7,1,7,1,288,46,0,0,0,0.066667,0.000000,0.000000,0.000000,0.288751,0.299339
2,18,2,27.666667,56,0,0,0,0,20,2,20,2,447,39,0,0,52,1.227273,0.181818,0.136364,1.227273,0.053118,0.104024
2,2,6,6.500000,115,151,145,491,100,13,5,13,5,351,114,0,0,33,0.227273,0.000000,0.045455,0.318182,0.090566,0.025712
1,1,4,115.000000,148,19,19,0,0,4,0,4,0,233,0,0,0,0,0.466667,0.133333,0.000000,0.266667,0.661866,0.310967
0,0,1,0.000000,168,0,0,0,21,1,1,1,1,20,20,0,0,0,0.600000,0.000000,0.000000,0.000000,0.869871,0.098930
1,4,6,23.750000,67,0,0,0,0,20,8,20,8,713,211,0,0,0,1.400000,0.066667,0.066667,0.533333,0.093295,0.104977
0,2,3,9.000000,194,0,0,0,0,0,0,0,0,0,0,1,0,0,2.600000,0.000000,0.200000,1.400000,0.632008,0.235351
1,1,2,16.000000,53,3,3,0,0,17,6,17,6,495,182,1,0,0,0.466667,0.000000,0.000000,0.066667,0.054896,0.443922
1,2,7,21.000000,168,11,10,0,0,19,3,18,3,660,112,1,1,12,0.333333,0.000000,0.000000,0.266667,0.345562,0.061092
1,0,2,0.000000,159,7,7,0,0,12,2,12,2,426,40,1,0,0,0.333333,0.000000,0.000000,0.000000,0.881787,0.461953
1,6,4,37.666667,33,1,1,0,0,8,1,8,1,273,37,2,1,3,1.400000,0.400000,0.266667,1.133333,0.317844,0.007462
0,7,5,13.714286,78,1,1,67,97,67,5,67,5,2334,182,2,1,12,1.600000,0.000000,0.400000,3.800000,0.867408,0.448167
1,5,5,49.200000,97,0,0,1,22,20,1,20,1,633,27,1,0,12,1.666667,0.000000,0.066667,1.066667,0.035849,0.032382
